TRM900/6R;7.5;950;275;1070;1500;630;1780;630;253;1060;635;698;735;12;715;507;815;607;1026;435;465;6850;8500;10800;15300;21600;;145;140;135;120;85;;76;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-635-7.5-6;635
TRM900/6;11;950;275;1070;1500;630;1780;630;253;1060;635;698;735;12;715;507;815;607;1026;435;497;6850;8500;10800;15300;21600;;165;162;158;138;109;;77;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-635-11-6;635
TRM1000/4R;45;1440;308;1320;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;550;760;15300;21600;30600;38200;47500;;408;395;360;315;235;;90;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-715-45-4;715
TRM1000/4;55;1440;308;1380;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;600;830;15300;21600;30600;38200;47500;;470;455;416;365;292;;91;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-715-55-4;715
TRM1000/6R;15;950;308;1230;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;480;652;9500;13500;19000;24200;30600;;180;173;158;138;101;;79;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-715-15-6;715
TRM1000/6;18.5;950;308;1300;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;500;679;9500;13500;19000;24200;30600;;205;200;183;160;123;;80;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-715-18.5-6;715
TRM1120/4R;75;1440;350;1620;1884;800;2222;800;319;1320;805;861;905;16;898;638;1018;758;1268;690;1222;21600;30600;38200;47500;68500;;515;500;481;431;291;;93;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-805-75-4;805
TRM1120/4;90;1440;350;1620;1884;800;2222;800;319;1320;805;861;905;16;898;638;1018;758;1268;690;1257;21600;30600;38200;47500;68500;;590;570;545;490;355;;94;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-805-90-4;805
TRM1120/6R;22;950;350;1390;1884;800;2222;800;319;1320;805;861;905;16;898;638;1018;758;1268;500;996;13500;19000;24200;30600;42500;;225;219;210;189;128;;82;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-805-22-6;805
TRM1120/6;30;950;350;1410;1884;800;2222;800;319;1320;805;861;905;16;898;638;1018;758;1268;550;1045;13500;19000;24200;30600;42500;;257;250;239;215;165;;83;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;1-805-30-6;805
