TZM630/4;11;1455;195;952;1052;450;1260;439;185;750;455;497;535;12;507;361;587;441;440;415;274;4300;6200;7200;9400;12000;;153;147;139;125;110;;80;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-455-11-4;455
TZM710/4R;11;1455;216;1002;1189;500;1416;500;202;850;505;551;585;12;569;404;669;504;826;415;338;6200;7200;9400;10800;12000;;168;164;158;153;148;;83;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-505-11-4;505
TZM710/4;15;1460;216;1002;1189;500;1416;500;202;850;505;551;585;12;569;404;669;504;826;415;368;6200;8300;10800;13500;17000;;192;185;178;158;138;;84;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-505-15-4;505
TZM800/4R;18.5;1460;241;1071;1340;560;1591;560;226;950;565;629;665;12;638;453;738;553;926;460;443;8300;10800;13500;15000;17000;;210;206;198;194;188;;85;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-565-18.5-4;565
TZM800/4;30;1470;241;1146;1340;560;1591;560;226;950;565;629;665;12;638;453;738;553;926;500;509;8300;12000;15000;19000;23800;;250;244;231;220;184;;87;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-565-30-4;565
TZM900/4R;37;1475;275;1277;1500;630;1780;630;253;1060;635;698;735;12;715;507;815;607;1026;540;598;12000;15000;19000;21600;23800;;307;297;287;277;267;;90;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-635-37-4;635
TZM900/4;45;1475;275;1277;1500;630;1780;630;253;1060;635;698;735;12;715;507;815;607;1026;540;638;12000;17000;21600;27000;34000;;355;340;326;316;276;;92;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-635-45-4;635
TZM1000/4R;55;1475;308;1359;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;600;800;17000;21600;27000;30000;34000;;358;348;333;305;298;;96;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-715-55-4;715
TZM1000/4;75;1480;308;1489;1685;710;1993;710;284;1180;715;775;815;16;801;569;921;689;1128;690;918;17000;23800;30000;38000;47000;;428;408;388;368;320;;97;opened blade fan, medium-range, low pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;7-715-75-4;715
TM560;3;1435;95;580;805;375;890;323;99;500;285;332;365;8;258;185;328;255;324;250;120;2700;3000;3360;3780;4260;;154;150;146;142;137;;72;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-285-3-4;285
